"Day";"Month";"Year";"Farm";"Tree";"Treatment";"Visit";"Hemiptera";"Lepidoptera";"Hymenoptera";"Neuroptera";"Diptera";"Coleoptera";"Orthoptera";"Arachnida";"Formicidae";"Brown.capsid";"Mealybugs";"Blatodae";"Mantodae";"Odonata";"Dermaptera";"Diplopoda";"Gasteropoda";"Haplotaxida";"Squamata";"TreeHeight";"DBH";"shade_treelevel";"DiameterBranches";"biomass_tree";"shade_cover";"area";"trees_planted";"n_tree";"rich_tree";"shade_heigth";"shade_dbh";"n_forest";"rich_forest";"n_fruit";"rich_fruit";"cacao_heigth";"cacao_dbh";"mean_dist_cacao";"n_cacao";"cacao_dens";"yield_2018";"yieldst_2018";"forestcover8k";"allforestcover_1.5k";"biomass_cocoa_mean";"biomass_cocoa_total";"bat_ins";"bat_dcyc";"bat_hrub";"bat_hip";"bat_nyc";"bat_ralc";"bird_ins";"bird_cam";"bird_dyap";"bird_hpra";"bird_terp";"Month_number";"roll.mean";"Tree_ID"
28;"November";2020;"NGUI001";"Treatment A";"Exclosure";10;4;3;3;2;9;3;1;17;0;0;3;0;2;3;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Treatment A"
28;"October";2020;"NGUI001";"Treatment B";"Exclosure";9;53;3;1;3;77;11;0;92;34;0;3;0;0;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Treatment B"
28;"October";2020;"NGUI001";"Treatment A";"Exclosure";9;14;1;0;3;52;2;0;90;20;0;57;0;3;0;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Treatment A"
28;"October";2020;"NGUI001";"Control A";"Control";9;33;3;1;0;16;3;0;6;13;0;0;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Control A"
28;"October";2020;"NGUI001";"Control B";"Control";9;117;0;1;0;17;0;0;8;323;0;0;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Control B"
28;"September";2020;"EBA001";"Treatment B";"Exclosure";8;9;4;0;2;90;2;0;15;129;0;22;0;0;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;9;9,68;"EBA001_Treatment B"
28;"September";2020;"EBA001";"Control A";"Control";8;8;3;1;5;47;5;0;6;57;1;0;0;0;0;0;1;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;9;9,68;"EBA001_Control A"
28;"September";2020;"EBA001";"Control B";"Control";8;8;2;1;0;120;5;0;37;2;27;2;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;9;9,68;"EBA001_Control B"
29;"Apr";2020;"EBA001";"Treatment B";"Exclosure";3;26;0;2;0;3;2;1;2;210;0;113;0;0;0;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;4;5,28;"EBA001_Treatment B"
29;"Apr";2020;"EBA001";"Treatment A";"Exclosure";3;30;1;0;0;7;2;1;2;43;0;30;0;0;0;0;0;0;0;0;2,91;32;73,266;21,6;0,0893302011859696;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;4;5,28;"EBA001_Treatment A"
29;"Apr";2020;"EBA001";"Control B";"Control";3;13;0;5;0;28;7;0;4;5;0;1;0;1;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;4;5,28;"EBA001_Control B"
29;"Apr";2020;"EBA001";"Control A";"Control";3;22;0;2;0;7;2;0;0;254;0;8;0;0;0;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;4;5,28;"EBA001_Control A"
29;"Apr";2020;"NGUI001";"Treatment B";"Exclosure";3;9;0;2;0;16;21;0;5;3;0;36;0;1;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Treatment B"
29;"Apr";2020;"NGUI001";"Treatment A";"Exclosure";3;56;0;4;0;126;166;0;6;8;0;3;0;0;0;0;1;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Treatment A"
29;"Apr";2020;"NGUI001";"Control A";"Control";3;20;2;4;0;9;2;0;3;65;0;0;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Control A"
29;"Apr";2020;"NGUI001";"Control B";"Control";3;6;4;1;0;30;20;0;2;80;0;1;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Control B"
29;"August";2020;"ADZAP";"Control A";"Control";7;5;4;4;0;10;5;1;7;23;0;0;0;1;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;8;12,29;"ADZAP_Control A"
29;"August";2020;"ADZAP";"Control B";"Control";7;91;1;0;0;7;4;0;4;900;0;0;0;0;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;8;12,29;"ADZAP_Control B"
29;"August";2020;"ADZAP";"Treatment A";"Exclosure";7;39;1;1;0;2;5;0;71;303;0;2;0;1;0;0;1;1;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;8;12,29;"ADZAP_Treatment A"
29;"August";2020;"ADZAP";"Treatment B";"Exclosure";7;104;3;0;0;4;4;0;4;400;0;0;0;0;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;8;12,29;"ADZAP_Treatment B"
29;"December";2020;"PAIJA2";"Treatment B";"Exclosure";11;4131;0;1;0;3;1;0;7;61;1;0;0;0;0;0;0;0;0;0;3,25;27;55,081;22,58;0,0714177600954163;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;12;0,01;"PAIJA2_Treatment B"
29;"December";2020;"PAIJA2";"Treatment A";"Exclosure";11;864;0;0;0;5;1;0;6;430;0;0;1;1;0;0;0;0;0;0;3,17;26,2;66,882;18,15;0,0657270223471754;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;12;0,01;"PAIJA2_Treatment A"
29;"December";2020;"PAIJA2";"Control A";"Control";11;6;1;1;0;8;2;0;0;102;0;0;0;0;0;0;0;0;0;0;3,58;30;72,562;20,47;0,0964087651797462;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;12;0,01;"PAIJA2_Control A"
29;"December";2020;"PAIJA2";"Control B";"Control";11;0;2;3;0;3;2;0;30;236;0;35;0;0;0;0;0;0;0;0;3,33;28,6;47,797;23,1;0,0818310390618552;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;12;0,01;"PAIJA2_Control B"
29;"January";2021;"NGUI001";"Control B";"Control";12;0;0;0;0;9;4;4;4;9;0;0;0;0;2;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Control B"
29;"January";2021;"NGUI001";"Treatment B";"Exclosure";12;6;1;1;0;8;2;0;8;27;0;197;1;1;0;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Treatment B"
29;"January";2021;"NGUI001";"Treatment A";"Exclosure";12;318;1;0;0;0;1;0;11;72;0;41;0;2;1;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Treatment A"
29;"January";2021;"NGUI001";"Control A";"Control";12;1;1;0;1;3;2;1;4;17;0;14;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Control A"
29;"July";2020;"ELAT NORTH";"Control A";"Control";6;334;37;0;0;9;19;0;0;200;0;0;0;0;0;0;0;0;0;0;3,68;19,8;91,355;15,6;0,0440092451502009;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;7;7,83;"ELAT NORTH_Control A"
29;"July";2020;"ELAT NORTH";"Treatment A";"Exclosure";6;37;23;6;0;15;6;0;5;14;0;0;0;0;0;0;0;0;0;0;3,08;18;55,3;18;0,0307116695636787;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;7;7,83;"ELAT NORTH_Treatment A"
29;"July";2020;"ELAT NORTH";"Control B";"Control";6;10;6;8;0;14;11;0;5;259;0;0;1;0;0;0;0;0;0;0;3,49;16;85,032;16;0,0275693051261638;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;7;7,83;"ELAT NORTH_Control B"
29;"July";2020;"ELAT NORTH";"Treatment B";"Exclosure";6;11;4;7;0;20;16;1;3;13;0;6;0;2;0;0;0;0;0;0;3,12;16;84,543;13,2;0,0247128644495379;79,65;2;1979;64;32;43,403125;13,7765625;43;26;23;6;7,95;3,91;3,16;2007,12;1003,56;0,7;0,35;36,66;692,12;0,00459287257754786;4,60922320392393;0,0893167073889966;0;0,0410733844468784;0;0;0,00821467688937568;0,21505923837461;0,0579084560024924;0,0165061898211829;0;0;7;7,83;"ELAT NORTH_Treatment B"
29;"July";2020;"PAIJA2";"Control A";"Control";6;82;9;3;0;20;6;0;18;58;0;0;0;0;0;1;0;0;0;0;3,58;30;72,562;20,47;0,0964087651797462;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;7;8,1;"PAIJA2_Control A"
29;"July";2020;"PAIJA2";"Treatment B";"Exclosure";6;5;6;9;0;62;15;0;2;47;0;0;0;0;0;0;0;0;0;0;3,25;27;55,081;22,58;0,0714177600954163;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;7;8,1;"PAIJA2_Treatment B"
29;"July";2020;"PAIJA2";"Control B";"Control";6;9;0;8;0;16;10;0;3;131;0;0;0;0;0;0;0;0;0;0;3,33;28,6;47,797;23,1;0,0818310390618552;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;7;8,1;"PAIJA2_Control B"
29;"July";2020;"PAIJA2";"Treatment A";"Exclosure";6;84;1;3;0;123;7;0;8;29;0;0;0;0;0;0;0;0;0;0;3,17;26,2;66,882;18,15;0,0657270223471754;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;7;8,1;"PAIJA2_Treatment A"
29;"June";2020;"ADZAP";"Control A";"Control";5;4;0;2;0;9;1;0;9;400;0;1;0;1;0;0;0;0;0;0;3,74;24,6;38,348;16,3;0,0682989473116861;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;6;7,88;"ADZAP_Control A"
29;"June";2020;"ADZAP";"Treatment B";"Exclosure";5;8;0;1;0;27;0;0;3;500;0;0;0;0;0;0;0;0;0;0;3,18;32;58,563;24,2;0,0974109152616667;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;6;7,88;"ADZAP_Treatment B"
29;"June";2020;"ADZAP";"Control B";"Control";5;36;0;1;0;11;1;0;10;750;0;0;0;0;0;0;0;0;0;0;3,86;37,8;56,813;20,9;0,162914297410242;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;6;7,88;"ADZAP_Control B"
29;"June";2020;"ADZAP";"Treatment A";"Exclosure";5;20;0;0;0;7;2;1;11;354;0;0;50;0;0;0;0;1;0;0;3,09;26,2;30,476;17,6;0,0641076111086343;21,85;9;2012;13;9;31,7;11,41538462;12;8;1;1;9,73;5,035;4,3;4868,06;540,9;1,5;0,166666667;30,2;696,96;0,00862010559143008;4,66261511440453;0,073972602739726;0,0164383561643836;0,0246575342465753;0;0;0,0328767123287671;0,215260643228981;0,0640947015617202;0;0,0160236753904301;0,0237467018469658;6;7,88;"ADZAP_Treatment A"
29;"Mar";2020;"PAIJA2";"Control B";"Control";2;4;0;0;0;2;2;0;1;115;0;0;0;0;0;0;0;0;0;0;3,33;28,6;47,797;23,1;0,0818310390618552;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;3;12,58;"PAIJA2_Control B"
29;"Mar";2020;"PAIJA2";"Treatment A";"Exclosure";2;2;1;0;0;5;0;0;7;5;0;0;0;0;0;0;0;0;0;0;3,17;26,2;66,882;18,15;0,0657270223471754;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;3;12,58;"PAIJA2_Treatment A"
29;"Mar";2020;"PAIJA2";"Control A";"Control";2;3;1;1;0;10;0;0;8;3;0;8;0;0;0;0;0;0;0;0;3,58;30;72,562;20,47;0,0964087651797462;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;3;12,58;"PAIJA2_Control A"
29;"Mar";2020;"PAIJA2";"Treatment B";"Exclosure";2;6;1;0;0;3;1;0;29;22;0;0;0;0;0;0;0;0;0;0;3,25;27;55,081;22,58;0,0714177600954163;64,25;7,5;2011;36;21;12,61666667;27,875;26;18;9;2;2,79;7,79;3,05;8075,58;1076,74;2;0,266666667;30,9;694,54;0,00618660410106456;6,66136409978026;0,0415998754960703;0;0,00828729281767956;0,00845070422535211;0;0,0248618784530387;0,0408078408078409;0,00810810810810813;0;0;0;3;12,58;"PAIJA2_Treatment B"
29;"May";2020;"EBA001";"Control B";"Control";4;11;6;1;0;26;17;1;7;18;0;12;0;0;0;0;0;0;0;0;2,93;31,4;67,166;20,8;0,0866673400583911;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;5;8,09;"EBA001_Control B"
29;"May";2020;"EBA001";"Treatment A";"Exclosure";4;7;2;3;2;20;8;0;11;40;0;17;0;1;0;0;0;0;0;0;2,91;32;73,266;21,6;0,0893302011859696;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;5;8,09;"EBA001_Treatment A"
29;"May";2020;"EBA001";"Treatment B";"Exclosure";4;36;0;3;0;15;7;1;5;150;0;37;0;0;1;0;0;0;0;0;3,42;34,4;79,751;24,8;0,120436342085667;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;5;8,09;"EBA001_Treatment B"
29;"May";2020;"EBA001";"Control A";"Control";4;26;0;4;0;31;6;0;6;80;0;0;0;1;0;0;0;0;0;0;3,6;28,6;76,37;19,3;0,0883006162596797;87,45;1,6;1985;28;11;13,85;55,90714286;10;6;18;5;4,34;10,15;2,98;1806,57;1129,1;0,7;0,4375;23,9;390,83;0,0152996715248028;17,2748591186548;0,145824763471822;0,00882352941176471;0,0341011929247223;0,00822706705059646;0,0335047305635541;0,0693953105717811;0,162145062890713;0,0244934849740152;0;0;0;5;8,09;"EBA001_Control A"
29;"May";2020;"NGUI001";"Control A";"Control";4;13;2;0;0;20;3;0;4;141;0;14;0;0;0;0;0;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;5;6,68;"NGUI001_Control A"
